I 08/23/2013 14:11:42:879 72483180            RhodesApp| New start params: -approot='/Users/user/rho/rhodes-system-api-samples' -rhodespath='/Users/user/.rvm/gems/ruby-1.9.3-p392/gems/rhodes-3.5.1.13' 
I 08/23/2013 15:57:00:400 09cbf000           HttpServer| GC Start.
I 08/23/2013 15:57:00:403 09cbf000           HttpServer| GC End.
I 08/23/2013 15:57:00:837 72483180         QtMainWindow| WebView: loading...
I 08/23/2013 15:57:00:839 09cbf000           HttpServer| Process URI: '/app/NativeToolbarTest/switch_to_2'
I 08/23/2013 15:57:00:839 09cbf000                  APP| RHO serve: /app/NativeToolbarTest/switch_to_2
E 08/23/2013 15:57:00:840 09cbf000              RhoRuby| require_compiled: error: can not find NativeToolbarTest/native_toolbar_test_controller
I 08/23/2013 15:57:00:840 09cbf000                  APP| eval_compiled_file : /Users/user/rho/rhodes-system-api-samples/app/NativeToolbarTest/switch2.erb
I 08/23/2013 15:57:00:841 09cbf000                  APP| eval_compiled_file : /Users/user/rho/rhodes-system-api-samples/app/layout.erb
I 08/23/2013 15:57:00:841 72483180           MainWindow| addToolbarButton: Label: '';Action: '/app/NativeToolbarTest/switch_to_1'
I 08/23/2013 15:57:00:841 72483180           MainWindow| addToolbarButton: Label: '';Action: 'separator'
I 08/23/2013 15:57:00:841 72483180           MainWindow| addToolbarButton: Label: '';Action: 'callback:/app/NativeToolbarTest/nop'
I 08/23/2013 15:57:00:841 72483180           MainWindow| addToolbarButton: Label: '';Action: 'separator'
I 08/23/2013 15:57:00:841 72483180           MainWindow| addToolbarButton: Label: '';Action: '/app/NativeToolbarTest/switch_to_3'
I 08/23/2013 15:57:00:842 72483180           MainWindow| addToolbarButton: Label: '';Action: 'separator'
I 08/23/2013 15:57:00:842 72483180           MainWindow| addToolbarButton: Label: '';Action: '/app/NativeToolbarTest/switch_to_4'
I 08/23/2013 15:57:00:842 72483180           MainWindow| addToolbarButton: Label: '';Action: 'separator'
I 08/23/2013 15:57:00:842 72483180           MainWindow| addToolbarButton: Label: '';Action: '/app/NativeToolbarTest/switch_to_5'
I 08/23/2013 15:57:00:842 09cbf000 RHO NativeToolbarTestController| Layout file: /Users/user/rho/rhodes-system-api-samples/app/layout.erb. Content size: 555
I 08/23/2013 15:57:00:842 09cbf000           HttpServer| GC Start.
I 08/23/2013 15:57:00:845 09cbf000           HttpServer| GC End.
I 08/23/2013 15:57:00:853 72483180         QtMainWindow| WebView: URL changed to http://127.0.0.1:62216/app/NativeToolbarTest/switch_to_2
I 08/23/2013 15:57:00:858 72483180         QtMainWindow| Page load complete.
I 08/23/2013 15:57:01:725 72483180         QtMainWindow| WebView: loading...
I 08/23/2013 15:57:01:727 09cbf000           HttpServer| Process URI: '/app/NativeToolbarTest/switch_to_3'
I 08/23/2013 15:57:01:727 09cbf000                  APP| RHO serve: /app/NativeToolbarTest/switch_to_3
E 08/23/2013 15:57:01:728 09cbf000              RhoRuby| require_compiled: error: can not find NativeToolbarTest/native_toolbar_test_controller
I 08/23/2013 15:57:01:728 09cbf000                  APP| eval_compiled_file : /Users/user/rho/rhodes-system-api-samples/app/NativeToolbarTest/switch3.erb
I 08/23/2013 15:57:01:729 09cbf000                  APP| eval_compiled_file : /Users/user/rho/rhodes-system-api-samples/app/layout.erb
I 08/23/2013 15:57:01:729 72483180           MainWindow| addToolbarButton: Label: '';Action: '/app/NativeToolbarTest/switch_to_1'
I 08/23/2013 15:57:01:729 72483180           MainWindow| addToolbarButton: Label: '';Action: 'separator'
I 08/23/2013 15:57:01:729 72483180           MainWindow| addToolbarButton: Label: '';Action: '/app/NativeToolbarTest/switch_to_2'
I 08/23/2013 15:57:01:730 72483180           MainWindow| addToolbarButton: Label: '';Action: 'separator'
I 08/23/2013 15:57:01:730 72483180           MainWindow| addToolbarButton: Label: '';Action: 'callback:/app/NativeToolbarTest/nop'
I 08/23/2013 15:57:01:730 72483180           MainWindow| addToolbarButton: Label: '';Action: 'separator'
I 08/23/2013 15:57:01:730 72483180           MainWindow| addToolbarButton: Label: '';Action: '/app/NativeToolbarTest/switch_to_4'
I 08/23/2013 15:57:01:730 72483180           MainWindow| addToolbarButton: Label: '';Action: 'separator'
I 08/23/2013 15:57:01:730 72483180           MainWindow| addToolbarButton: Label: '';Action: '/app/NativeToolbarTest/switch_to_5'
I 08/23/2013 15:57:01:730 09cbf000 RHO NativeToolbarTestController| Layout file: /Users/user/rho/rhodes-system-api-samples/app/layout.erb. Content size: 555
I 08/23/2013 15:57:01:730 09cbf000           HttpServer| GC Start.
I 08/23/2013 15:57:01:733 09cbf000           HttpServer| GC End.
I 08/23/2013 15:57:01:740 72483180         QtMainWindow| WebView: URL changed to http://127.0.0.1:62216/app/NativeToolbarTest/switch_to_3
I 08/23/2013 15:57:01:745 72483180         QtMainWindow| Page load complete.
I 08/23/2013 15:57:02:989 72483180         QtMainWindow| WebView: loading...
I 08/23/2013 15:57:02:991 09cbf000           HttpServer| Process URI: '/app/NativeToolbarTest/switch_to_2'
I 08/23/2013 15:57:02:991 09cbf000                  APP| RHO serve: /app/NativeToolbarTest/switch_to_2
E 08/23/2013 15:57:02:991 09cbf000              RhoRuby| require_compiled: error: can not find NativeToolbarTest/native_toolbar_test_controller
I 08/23/2013 15:57:02:992 09cbf000                  APP| eval_compiled_file : /Users/user/rho/rhodes-system-api-samples/app/NativeToolbarTest/switch2.erb
I 08/23/2013 15:57:02:992 09cbf000                  APP| eval_compiled_file : /Users/user/rho/rhodes-system-api-samples/app/layout.erb
I 08/23/2013 15:57:02:993 72483180           MainWindow| addToolbarButton: Label: '';Action: '/app/NativeToolbarTest/switch_to_1'
I 08/23/2013 15:57:02:993 72483180           MainWindow| addToolbarButton: Label: '';Action: 'separator'
I 08/23/2013 15:57:02:993 72483180           MainWindow| addToolbarButton: Label: '';Action: 'callback:/app/NativeToolbarTest/nop'
I 08/23/2013 15:57:02:993 72483180           MainWindow| addToolbarButton: Label: '';Action: 'separator'
I 08/23/2013 15:57:02:993 72483180           MainWindow| addToolbarButton: Label: '';Action: '/app/NativeToolbarTest/switch_to_3'
I 08/23/2013 15:57:02:993 72483180           MainWindow| addToolbarButton: Label: '';Action: 'separator'
I 08/23/2013 15:57:02:993 72483180           MainWindow| addToolbarButton: Label: '';Action: '/app/NativeToolbarTest/switch_to_4'
I 08/23/2013 15:57:02:994 72483180           MainWindow| addToolbarButton: Label: '';Action: 'separator'
I 08/23/2013 15:57:02:994 72483180           MainWindow| addToolbarButton: Label: '';Action: '/app/NativeToolbarTest/switch_to_5'
I 08/23/2013 15:57:02:994 09cbf000 RHO NativeToolbarTestController| Layout file: /Users/user/rho/rhodes-system-api-samples/app/layout.erb. Content size: 555
I 08/23/2013 15:57:02:994 09cbf000           HttpServer| GC Start.
I 08/23/2013 15:57:02:996 09cbf000           HttpServer| GC End.
I 08/23/2013 15:57:03:005 72483180         QtMainWindow| WebView: URL changed to http://127.0.0.1:62216/app/NativeToolbarTest/switch_to_2
I 08/23/2013 15:57:03:010 72483180         QtMainWindow| Page load complete.
I 08/23/2013 15:57:04:134 09cbf000           HttpServer| Process URI: '/app/NativeToolbarTest/nop'
I 08/23/2013 15:57:04:134 09cbf000                  APP| RHO serve: /app/NativeToolbarTest/nop
E 08/23/2013 15:57:04:134 09cbf000              RhoRuby| require_compiled: error: can not find NativeToolbarTest/native_toolbar_test_controller
I 08/23/2013 15:57:04:135 09cbf000                  APP| Params: {"rho_callback"=>"1"}
I 08/23/2013 15:57:04:135 09cbf000           HttpServer| GC Start.
I 08/23/2013 15:57:04:138 09cbf000           HttpServer| GC End.
I 08/23/2013 15:57:05:173 72483180         QtMainWindow| WebView: loading...
I 08/23/2013 15:57:05:175 09cbf000           HttpServer| Process URI: '/app/NativeToolbarTest/switch_to_1'
I 08/23/2013 15:57:05:175 09cbf000                  APP| RHO serve: /app/NativeToolbarTest/switch_to_1
E 08/23/2013 15:57:05:175 09cbf000              RhoRuby| require_compiled: error: can not find NativeToolbarTest/native_toolbar_test_controller
I 08/23/2013 15:57:05:176 09cbf000                  APP| eval_compiled_file : /Users/user/rho/rhodes-system-api-samples/app/NativeToolbarTest/switch1.erb
I 08/23/2013 15:57:05:176 09cbf000                  APP| eval_compiled_file : /Users/user/rho/rhodes-system-api-samples/app/layout.erb
I 08/23/2013 15:57:05:177 72483180           MainWindow| addToolbarButton: Label: '';Action: 'callback:/app/NativeToolbarTest/nop'
I 08/23/2013 15:57:05:177 72483180           MainWindow| addToolbarButton: Label: '';Action: 'separator'
I 08/23/2013 15:57:05:177 72483180           MainWindow| addToolbarButton: Label: '';Action: '/app/NativeToolbarTest/switch_to_2'
I 08/23/2013 15:57:05:177 72483180           MainWindow| addToolbarButton: Label: '';Action: 'separator'
I 08/23/2013 15:57:05:177 72483180           MainWindow| addToolbarButton: Label: '';Action: '/app/NativeToolbarTest/switch_to_3'
I 08/23/2013 15:57:05:177 72483180           MainWindow| addToolbarButton: Label: '';Action: 'separator'
I 08/23/2013 15:57:05:177 72483180           MainWindow| addToolbarButton: Label: '';Action: '/app/NativeToolbarTest/switch_to_4'
I 08/23/2013 15:57:05:177 72483180           MainWindow| addToolbarButton: Label: '';Action: 'separator'
I 08/23/2013 15:57:05:178 72483180           MainWindow| addToolbarButton: Label: '';Action: '/app/NativeToolbarTest/switch_to_5'
I 08/23/2013 15:57:05:178 09cbf000 RHO NativeToolbarTestController| Layout file: /Users/user/rho/rhodes-system-api-samples/app/layout.erb. Content size: 555
I 08/23/2013 15:57:05:178 09cbf000           HttpServer| GC Start.
I 08/23/2013 15:57:05:180 09cbf000           HttpServer| GC End.
I 08/23/2013 15:57:05:188 72483180         QtMainWindow| WebView: URL changed to http://127.0.0.1:62216/app/NativeToolbarTest/switch_to_1
I 08/23/2013 15:57:05:193 72483180         QtMainWindow| Page load complete.
I 08/23/2013 15:57:06:149 72483180         QtMainWindow| WebView: loading...
I 08/23/2013 15:57:06:151 09cbf000           HttpServer| Process URI: '/app/NativeToolbarTest/return_to_main'
I 08/23/2013 15:57:06:151 09cbf000                  APP| RHO serve: /app/NativeToolbarTest/return_to_main
E 08/23/2013 15:57:06:151 09cbf000              RhoRuby| require_compiled: error: can not find NativeToolbarTest/native_toolbar_test_controller
I 08/23/2013 15:57:06:152 09cbf000                  APP| location: http://127.0.0.1:62216/app/NativeToolbarTest/return_to_main
I 08/23/2013 15:57:06:152 09cbf000                  APP| eval_compiled_file : /Users/user/rho/rhodes-system-api-samples/app/NativeToolbarTest/index.erb
I 08/23/2013 15:57:06:153 72483180           MainWindow| addToolbarButton: Label: '';Action: 'back'
I 08/23/2013 15:57:06:153 09cbf000                  APP| eval_compiled_file : /Users/user/rho/rhodes-system-api-samples/app/layout.erb
I 08/23/2013 15:57:06:153 72483180           MainWindow| addToolbarButton: Label: '';Action: 'forward'
I 08/23/2013 15:57:06:153 72483180           MainWindow| addToolbarButton: Label: '';Action: 'separator'
I 08/23/2013 15:57:06:153 72483180           MainWindow| addToolbarButton: Label: '';Action: 'home'
I 08/23/2013 15:57:06:153 72483180           MainWindow| addToolbarButton: Label: '';Action: 'refresh'
I 08/23/2013 15:57:06:154 72483180           MainWindow| addToolbarButton: Label: 'Callback';Action: 'callback:/app/NativeToolbarTest/callback'
I 08/23/2013 15:57:06:154 72483180           MainWindow| addToolbarButton: Label: '';Action: 'options'
I 08/23/2013 15:57:06:154 09cbf000 RHO NativeToolbarTestController| Layout file: /Users/user/rho/rhodes-system-api-samples/app/layout.erb. Content size: 823
I 08/23/2013 15:57:06:155 09cbf000           HttpServer| GC Start.
I 08/23/2013 15:57:06:157 09cbf000           HttpServer| GC End.
I 08/23/2013 15:57:06:161 72483180         QtMainWindow| WebView: URL changed to http://127.0.0.1:62216/app/NativeToolbarTest/return_to_main
I 08/23/2013 15:57:06:168 72483180         QtMainWindow| Page load complete.
I 08/23/2013 15:57:07:421 72483180         QtMainWindow| WebView: loading...
I 08/23/2013 15:57:07:423 09cbf000           HttpServer| Process URI: '/app/NativeToolbarTest/set_toolbar_new'
I 08/23/2013 15:57:07:423 09cbf000                  APP| RHO serve: /app/NativeToolbarTest/set_toolbar_new
E 08/23/2013 15:57:07:423 09cbf000              RhoRuby| require_compiled: error: can not find NativeToolbarTest/native_toolbar_test_controller
I 08/23/2013 15:57:07:424 09cbf000                  APP| location: http://127.0.0.1:62216/app/NativeToolbarTest/set_toolbar_new
I 08/23/2013 15:57:07:424 09cbf000                  APP| eval_compiled_file : /Users/user/rho/rhodes-system-api-samples/app/NativeToolbarTest/index.erb
I 08/23/2013 15:57:07:424 72483180           MainWindow| addToolbarButton: Label: '';Action: 'back'
I 08/23/2013 15:57:07:425 72483180           MainWindow| addToolbarButton: Label: '';Action: 'forward'
I 08/23/2013 15:57:07:425 09cbf000                  APP| eval_compiled_file : /Users/user/rho/rhodes-system-api-samples/app/layout.erb
I 08/23/2013 15:57:07:425 72483180           MainWindow| addToolbarButton: Label: '';Action: 'separator'
I 08/23/2013 15:57:07:425 72483180           MainWindow| addToolbarButton: Label: '';Action: 'home'
I 08/23/2013 15:57:07:425 72483180           MainWindow| addToolbarButton: Label: '';Action: 'refresh'
I 08/23/2013 15:57:07:425 72483180           MainWindow| addToolbarButton: Label: 'Callback';Action: 'callback:/app/NativeToolbarTest/callback'
I 08/23/2013 15:57:07:425 72483180           MainWindow| addToolbarButton: Label: '';Action: 'options'
I 08/23/2013 15:57:07:426 09cbf000 RHO NativeToolbarTestController| Layout file: /Users/user/rho/rhodes-system-api-samples/app/layout.erb. Content size: 823
I 08/23/2013 15:57:07:426 09cbf000           HttpServer| GC Start.
I 08/23/2013 15:57:07:429 09cbf000           HttpServer| GC End.
I 08/23/2013 15:57:07:432 72483180         QtMainWindow| WebView: URL changed to http://127.0.0.1:62216/app/NativeToolbarTest/set_toolbar_new
I 08/23/2013 15:57:07:438 72483180         QtMainWindow| Page load complete.
I 08/23/2013 15:57:09:276 72483180         QtMainWindow| WebView: loading...
I 08/23/2013 15:57:09:278 09cbf000           HttpServer| Process URI: '/app'
I 08/23/2013 15:57:09:280 09cbf000           HttpServer| Process URI: '/app/index.erb'
I 08/23/2013 15:57:09:281 09cbf000                  APP| RHO serve_index: /app/index.erb
I 08/23/2013 15:57:09:281 09cbf000 RHO Rho::RhoController| inst_render_index
I 08/23/2013 15:57:09:281 09cbf000                  APP| eval_compiled_file : /Users/user/rho/rhodes-system-api-samples/app/index.erb
I 08/23/2013 15:57:09:288 09cbf000 RHO Rho::RhoController| index layout
I 08/23/2013 15:57:09:288 09cbf000                  APP| eval_compiled_file : /Users/user/rho/rhodes-system-api-samples/app/layout.erb
I 08/23/2013 15:57:09:290 09cbf000           HttpServer| GC Start.
I 08/23/2013 15:57:09:292 72483180         QtMainWindow| WebView: URL changed to http://127.0.0.1:62216/app/index.erb
I 08/23/2013 15:57:09:293 09cbf000           HttpServer| GC End.
I 08/23/2013 15:57:09:302 72483180         QtMainWindow| Page load complete.
I 08/23/2013 15:57:31:723 72483180         QtMainWindow| WebView: loading...
I 08/23/2013 15:57:31:726 09cbf000           HttpServer| Process URI: '/app/RhoTest'
I 08/23/2013 15:57:31:726 09cbf000                  APP| RHO serve: /app/RhoTest
E 08/23/2013 15:57:31:727 09cbf000              RhoRuby| require_compiled: error: can not find RhoTest/rho_test_controller
I 08/23/2013 15:57:31:727 09cbf000              RhoRuby| require_compiled: RhoTest/controller
I 08/23/2013 15:57:31:728 09cbf000                  APP| eval_compiled_file : /Users/user/rho/rhodes-system-api-samples/app/RhoTest/index.erb
I 08/23/2013 15:57:31:728 09cbf000                  APP| eval_compiled_file : /Users/user/rho/rhodes-system-api-samples/app/layout.erb
I 08/23/2013 15:57:31:730 09cbf000 RHO RhoTestController| Layout file: /Users/user/rho/rhodes-system-api-samples/app/layout.erb. Content size: 896
I 08/23/2013 15:57:31:730 09cbf000           HttpServer| GC Start.
I 08/23/2013 15:57:31:733 09cbf000           HttpServer| GC End.
I 08/23/2013 15:57:31:733 72483180         QtMainWindow| WebView: URL changed to http://127.0.0.1:62216/app/RhoTest
I 08/23/2013 15:57:31:739 72483180         QtMainWindow| Page load complete.
I 08/23/2013 15:57:38:122 72483180         QtMainWindow| WebView: loading...
I 08/23/2013 15:57:38:124 09cbf000           HttpServer| Process URI: '/app'
I 08/23/2013 15:57:38:126 09cbf000           HttpServer| Process URI: '/app/index.erb'
I 08/23/2013 15:57:38:126 09cbf000                  APP| RHO serve_index: /app/index.erb
I 08/23/2013 15:57:38:127 09cbf000 RHO Rho::RhoController| inst_render_index
I 08/23/2013 15:57:38:127 09cbf000                  APP| eval_compiled_file : /Users/user/rho/rhodes-system-api-samples/app/index.erb
I 08/23/2013 15:57:38:134 09cbf000 RHO Rho::RhoController| index layout
I 08/23/2013 15:57:38:134 09cbf000                  APP| eval_compiled_file : /Users/user/rho/rhodes-system-api-samples/app/layout.erb
I 08/23/2013 15:57:38:135 09cbf000           HttpServer| GC Start.
I 08/23/2013 15:57:38:137 72483180         QtMainWindow| WebView: URL changed to http://127.0.0.1:62216/app/index.erb
I 08/23/2013 15:57:38:138 09cbf000           HttpServer| GC End.
I 08/23/2013 15:57:38:147 72483180         QtMainWindow| Page load complete.
I 08/23/2013 15:58:33:439 72483180         QtMainWindow| WebView: loading...
I 08/23/2013 15:58:33:441 09cbf000           HttpServer| Process URI: '/app/Media'
I 08/23/2013 15:58:33:441 09cbf000                  APP| RHO serve: /app/Media
E 08/23/2013 15:58:33:441 09cbf000              RhoRuby| require_compiled: error: can not find Media/media_controller
I 08/23/2013 15:58:33:442 09cbf000              RhoRuby| require_compiled: Media/controller
I 08/23/2013 15:58:33:442 09cbf000                  APP| eval_compiled_file : /Users/user/rho/rhodes-system-api-samples/app/Media/index.erb
I 08/23/2013 15:58:33:443 09cbf000           HttpServer| GC Start.
I 08/23/2013 15:58:33:445 72483180         QtMainWindow| WebView: URL changed to http://127.0.0.1:62216/app/Media
I 08/23/2013 15:58:33:445 09cbf000           HttpServer| GC End.
I 08/23/2013 15:58:33:499 72483180         QtMainWindow| Page load complete.
I 08/23/2013 15:58:33:581 09cbf000           HttpServer| Process URI: '/public/media/nfc.mp4'
I 08/23/2013 15:58:33:581 09cbf000           HttpServer| Process URI: '/public/media/demo.mp4'
I 08/23/2013 15:58:33:599 09cbf000           HttpServer| Process URI: '/public/media/demo.mp4'
E 08/23/2013 15:58:33:606 09cbf000           HttpServer| Can not send response data: 32
E 08/23/2013 15:58:33:606 09cbf000           HttpServer| Can not send part of data while sending file /public/media/demo.mp4
I 08/23/2013 15:58:33:606 09cbf000           HttpServer| Process URI: '/public/media/nfc.mp4'
E 08/23/2013 15:58:33:611 09cbf000           HttpServer| Can not send response data: 32
E 08/23/2013 15:58:33:611 09cbf000           HttpServer| Can not send part of data while sending file /public/media/nfc.mp4
I 08/23/2013 15:58:33:661 09cbf000           HttpServer| Process URI: '/public/media/nfc.mp4'
I 08/23/2013 15:58:34:381 09cbf000           HttpServer| Process URI: '/public/media/nfc.mp4'
I 08/23/2013 15:58:34:385 09cbf000           HttpServer| Process URI: '/public/media/demo.mp4'
I 08/23/2013 15:58:34:387 09cbf000           HttpServer| Process URI: '/public/media/nfc.mp4'
I 08/23/2013 15:58:34:393 09cbf000           HttpServer| Process URI: '/public/media/demo.mp4'
E 08/23/2013 15:58:34:397 09cbf000           HttpServer| Can not send response data: 32
E 08/23/2013 15:58:34:397 09cbf000           HttpServer| Can not send part of data while sending file /public/media/demo.mp4
I 08/23/2013 15:58:34:397 09cbf000           HttpServer| Process URI: '/public/media/nfc.mp4'
I 08/23/2013 15:58:34:402 09cbf000           HttpServer| Process URI: '/public/media/demo.mp4'
I 08/23/2013 15:58:34:420 09cbf000           HttpServer| Process URI: '/public/media/nfc.mp4'
I 08/23/2013 16:00:36:270 72483180         QtMainWindow| WebView: loading...
I 08/23/2013 16:00:36:272 09cbf000           HttpServer| Process URI: '/app'
I 08/23/2013 16:00:36:274 09cbf000           HttpServer| Process URI: '/app/index.erb'
I 08/23/2013 16:00:36:274 09cbf000                  APP| RHO serve_index: /app/index.erb
I 08/23/2013 16:00:36:274 09cbf000 RHO Rho::RhoController| inst_render_index
I 08/23/2013 16:00:36:274 09cbf000                  APP| eval_compiled_file : /Users/user/rho/rhodes-system-api-samples/app/index.erb
I 08/23/2013 16:00:36:281 09cbf000 RHO Rho::RhoController| index layout
I 08/23/2013 16:00:36:281 09cbf000                  APP| eval_compiled_file : /Users/user/rho/rhodes-system-api-samples/app/layout.erb
I 08/23/2013 16:00:36:283 09cbf000           HttpServer| GC Start.
I 08/23/2013 16:00:36:287 09cbf000           HttpServer| GC End.
I 08/23/2013 16:00:36:288 72483180         QtMainWindow| WebView: URL changed to http://127.0.0.1:62216/app/index.erb
I 08/23/2013 16:00:36:298 72483180         QtMainWindow| Page load complete.
I 08/23/2013 16:00:50:727 72483180         QtMainWindow| WebView: loading...
I 08/23/2013 16:00:50:729 09cbf000           HttpServer| Process URI: '/app/RawSensorsTest'
I 08/23/2013 16:00:50:729 09cbf000                  APP| RHO serve: /app/RawSensorsTest
E 08/23/2013 16:00:50:729 09cbf000              RhoRuby| require_compiled: error: can not find RawSensorsTest/raw_sensors_test_controller
I 08/23/2013 16:00:50:729 09cbf000              RhoRuby| require_compiled: RawSensorsTest/controller
I 08/23/2013 16:00:50:730 09cbf000              RhoRuby| require_compiled: helpers/application_helper
I 08/23/2013 16:00:50:731 09cbf000              RhoRuby| require_compiled: helpers/browser_helper
I 08/23/2013 16:00:50:731 09cbf000                  APP| const_missing: RawSensors
I 08/23/2013 16:00:50:732 09cbf000                  APP| App error: uninitialized constant RawSensorsTestController::RawSensors
 /Users/user/.rvm/gems/ruby-1.9.3-p392/gems/rhodes-3.5.1.13/lib/framework/rho/rho.rb:1383:in `const_missing'
/Users/user/rho/rhodes-system-api-samples/app/RawSensorsTest/controller.rb:23:in `index'
/Users/user/.rvm/gems/ruby-1.9.3-p392/gems/rhodes-3.5.1.13/lib/framework/rho/rhocontroller.rb:104:in `serve'
/Users/user/.rvm/gems/ruby-1.9.3-p392/gems/rhodes-3.5.1.13/lib/framework/rho/rhoapplication.rb:248:in `serve'
/Users/user/.rvm/gems/ruby-1.9.3-p392/gems/rhodes-3.5.1.13/lib/framework/rho/rho.rb:883:in `serve'
I 08/23/2013 16:00:50:732 09cbf000                  APP| show error: #<NameError: uninitialized constant RawSensorsTestController::RawSensors>
I 08/23/2013 16:00:50:732 09cbf000                  APP| reuse current action controller.
I 08/23/2013 16:00:50:732 09cbf000 RHO RawSensorsTestController| inst_render_index
I 08/23/2013 16:00:50:732 09cbf000                  APP| eval_compiled_file : /Users/user/rho/rhodes-system-api-samples/app/E500.erb
I 08/23/2013 16:00:50:732 09cbf000 RHO RawSensorsTestController| index layout
I 08/23/2013 16:00:50:732 09cbf000                  APP| eval_compiled_file : /Users/user/rho/rhodes-system-api-samples/app/layout.erb
I 08/23/2013 16:00:50:734 09cbf000           HttpServer| GC Start.
I 08/23/2013 16:00:50:736 72483180         QtMainWindow| WebView: URL changed to http://127.0.0.1:62216/app/RawSensorsTest
I 08/23/2013 16:00:50:736 09cbf000           HttpServer| GC End.
I 08/23/2013 16:00:50:741 72483180         QtMainWindow| Page load complete.
I 08/23/2013 16:00:53:949 72483180         QtMainWindow| WebView: loading...
I 08/23/2013 16:00:53:951 09cbf000           HttpServer| Process URI: '/app/index.erb'
I 08/23/2013 16:00:53:951 09cbf000                  APP| RHO serve_index: /app/index.erb
I 08/23/2013 16:00:53:951 09cbf000 RHO Rho::RhoController| inst_render_index
I 08/23/2013 16:00:53:952 09cbf000                  APP| eval_compiled_file : /Users/user/rho/rhodes-system-api-samples/app/index.erb
I 08/23/2013 16:00:53:959 09cbf000 RHO Rho::RhoController| index layout
I 08/23/2013 16:00:53:959 09cbf000                  APP| eval_compiled_file : /Users/user/rho/rhodes-system-api-samples/app/layout.erb
I 08/23/2013 16:00:53:960 09cbf000           HttpServer| GC Start.
I 08/23/2013 16:00:53:962 72483180         QtMainWindow| WebView: URL changed to http://127.0.0.1:62216/app/index.erb
I 08/23/2013 16:00:53:963 09cbf000           HttpServer| GC End.
I 08/23/2013 16:00:53:973 72483180         QtMainWindow| Page load complete.
I 08/23/2013 16:00:55:230 72483180         QtMainWindow| WebView: loading...
I 08/23/2013 16:00:55:232 09cbf000           HttpServer| Process URI: '/app/SyncEngineJs/index.htm'
I 08/23/2013 16:00:55:233 09cbf000                  APP| RHO serve_index: /app/SyncEngineJs/index.htm
I 08/23/2013 16:00:55:233 09cbf000           HttpServer| GC Start.
I 08/23/2013 16:00:55:236 09cbf000           HttpServer| GC End.
I 08/23/2013 16:00:55:236 72483180         QtMainWindow| WebView: URL changed to http://127.0.0.1:62216/app/SyncEngineJs/index.htm
I 08/23/2013 16:00:55:238 09cbf000           HttpServer| Process URI: '/public/js/syncengine.js'
I 08/23/2013 16:00:55:302 72483180         QtMainWindow| Page load complete.
I 08/23/2013 16:00:58:944 09cbf000           HttpServer| Process URI: '/system/syncengine/set_pagesize'
I 08/23/2013 16:01:01:063 09cbf000           HttpServer| Process URI: '/system/syncengine/is_syncing'
I 08/23/2013 16:01:03:799 09cbf000           HttpServer| Process URI: '/system/syncengine/stop_sync'
I 08/23/2013 16:01:03:799 09cbf000                 Sync| STOP sync
I 08/23/2013 16:01:04:709 09cbf000           HttpServer| Process URI: '/system/syncengine/clean_objectnotify'
I 08/23/2013 16:01:08:238 09cbf000           HttpServer| Process URI: '/system/syncengine/set_syncserver'
I 08/23/2013 16:01:08:239 09cbf000                 Sync| STOP sync
I 08/23/2013 16:01:11:116 72483180         QtMainWindow| WebView: loading...
I 08/23/2013 16:01:11:118 09cbf000           HttpServer| Process URI: '/app/SyncEngineJs/specs.htm'
I 08/23/2013 16:01:11:120 72483180         QtMainWindow| WebView: URL changed to http://127.0.0.1:62216/app/SyncEngineJs/specs.htm
I 08/23/2013 16:01:11:123 09cbf000           HttpServer| Process URI: '/public/jasmine/jasmine.css'
I 08/23/2013 16:01:11:123 09cbf000           HttpServer| Process URI: '/public/jasmine/jasmine.js'
I 08/23/2013 16:01:11:124 09cbf000           HttpServer| Process URI: '/public/jasmine/jasmine-html.js'
I 08/23/2013 16:01:11:124 09cbf000           HttpServer| Process URI: '/public/jquery/jquery-1.6.4.js'
I 08/23/2013 16:01:11:128 09cbf000           HttpServer| Process URI: '/public/jquery/json.js'
E 08/23/2013 16:01:16:443 72483180         QtMainWindow| Page load failed.
I 08/23/2013 16:01:16:444 72483180         QtMainWindow| WebView: loading...
E 08/23/2013 16:01:17:338 72483180         QtMainWindow| Page load failed.
I 08/23/2013 16:01:17:339 72483180         QtMainWindow| WebView: loading...
I 08/23/2013 16:01:17:339 09cbf000           HttpServer| Process URI: '/app/SyncEngineJs/specs.htm'
E 08/23/2013 16:01:17:340 09cbf000           HttpServer| Connection gracefully closed before we send any data
E 08/23/2013 16:01:17:340 09cbf000           HttpServer| Parsing error
E 08/23/2013 16:01:17:342 09cbf000           HttpServer| Connection gracefully closed before we send any data
I 08/23/2013 16:01:17:342 72483180         QtMainWindow| WebView: URL changed to http://127.0.0.1:62216/app/SyncEngineJs/specs.htm
E 08/23/2013 16:01:17:342 09cbf000           HttpServer| Parsing error
E 08/23/2013 16:01:17:343 09cbf000           HttpServer| Connection gracefully closed before we send any data
E 08/23/2013 16:01:17:343 09cbf000           HttpServer| Parsing error
I 08/23/2013 16:01:17:364 09cbf000           HttpServer| Process URI: '/app/SyncEngineJs/specs-common.js'
I 08/23/2013 16:01:17:364 09cbf000           HttpServer| Process URI: '/app/SyncEngineJs/specs.js'
I 08/23/2013 16:01:17:441 72483180         QtMainWindow| Page load complete.
